1367	12551
7660	3911
6945	19808
11839	19195
436	12631
310	5740
9605	2939
4599	10247
6488	11213
8896	11959
11241	9023
10566	10599
12620	2571
4788	4878
15639	3327
6325	15434
15852	3469
10606	19119
14211	9430
10963	7331
9189	6800
7147	13412
4444	10990
8871	2185
8961	3709
10216	3277
5790	18561
10567	5840
15685	6792
368	116
11991	16802
2577	16432
11737	2394
4530	12775
11157	19384
15443	11362
3919	13055
896	10489
3887	16975
1772	16243
6320	18356
4041	4863
1166	12825
12379	9959
14892	3206
580	17547
4670	15362
3244	12928
7558	7366
5457	1179
888	5624
10330	19507
7553	18787
12394	11472
413	15191
9375	16272
13273	9280
14728	19988
8561	5660
14895	13190
6349	8183
11322	18147
48	4754
3670	5269
15732	4389
71	1182
11275	6706
11348	4012
11402	6517
14465	6290
14145	9718
3692	10502
11384	709
15539	18701
15521	2131
11348	19382
3444	1747
6447	17037
888	13454
955	6142
9210	20272
3351	5051
10096	17048
6772	17152
1567	708
11090	2219
7458	9776
6035	17011
6980	7886
2355	2705
2655	15444
14033	16310
6178	13424
13307	10599
12841	9768
9382	4549
12620	19520
1050	10712
7366	8692
13390	5840
4655	9965
12769	18717
6010	2860
9357	8068
10224	2916
6013	3795
9104	6773
5223	766
8663	11857
3144	11264
1545	10255
776	7895
10411	9854
14609	5731
8177	729
10457	11770
11059	19828
11237	8390
1324	16908
9452	2811
14874	1410
6871	4043
3581	19031
8281	11526
12318	14394
710	2086
1182	13021
4530	14962
11278	2761
15927	1911
13358	11240
9709	17496
9631	7506
5684	15745
1045	5352
13688	19526
3432	7383
12533	16382
43	14577
6715	17691
11014	2836
14058	5604
3292	16083
2878	19433
6599	8971
2878	7842
6184	1221
6787	1542
15012	5764
2541	18295
2478	1498
12102	3927
8608	3075
12786	7855
14750	11915
1989	14213
14961	19195
11114	854
7052	2273
3226	3933
6772	18605
3946	2772
523	15676
4012	15962
4024	18561
558	6578
13233	7376
375	17178
7720	16875
13631	11752
12391	3738
15460	13502
3650	12432
12627	7533
14702	14904
4335	2338
5698	13843
1255	18551
2662	6895
11503	8535
3649	16859
6418	4476
12879	2946
1035	17811
8077	7798
10538	8521
6184	10190
8371	1179
11654	309
3244	11492
6262	11240
8048	10599
9610	7470
3705	2114
6412	1804
2481	18399
13790	4146
684	793
14289	3411
9994	12521
9748	19966
15436	10749
11654	5198
5069	12980
14648	6575
3121	7500
3895	14791
9189	10363
4417	18304
14040	12706
12550	19171
13771	12825
11504	16118
9008	13194
8277	4348
8633	11618
7405	5198
3441	10483
4862	13190
9599	11470
10015	8161
4677	9806
5264	16545
14767	17651
6314	10158
3319	6773
2061	9297
580	11265
4484	10788
966	7831
3603	15931
8508	19460
914	13987
6461	12751
6541	11036
8772	10526
2119	2394
7962	16955
10557	6113
12323	10977
12801	7903
962	10000
10971	17565
3219	1641
3866	9247
5509	372
1070	5
