7863	2
6679	440
4639	264
15156	190
12966	306
12298	6
1400	278
13992	101
5120	69
6679	280
3558	66
12808	310
4920	490
4653	257
12747	168
10363	252
5819	365
4920	271
5120	347
13762	272
14566	136
3097	150
9440	187
2363	393
14343	145
2290	140
12710	247
10473	229
5092	280
2363	490
14020	262
4270	622
15686	368
5120	163
10315	356
14622	240
1044	271
11375	607
5545	318
9901	309
12044	46
2038	145
7934	266
9650	132
15153	188
1031	229
3773	486
13987	309
12926	163
6997	208
6418	16
12943	325
2407	264
839	254
8208	445
3097	155
13992	123
4470	412
10473	198
1564	161
9129	440
6211	341
6395	97
1120	457
1039	308
2844	616
5819	364
7582	183
13987	308
8634	488
10221	319
10315	193
12703	152
8639	188
11999	491
10315	333
13762	16
7582	632
11244	266
7051	306
1031	432
6395	145
4839	380
7218	543
14307	169
8515	201
13953	10
4169	363
13992	183
151	198
4304	618
12532	432
14343	271
1031	336
6441	161
998	55
8208	116
11996	308
588	349
6590	257
154	188
4639	500
8634	310
10159	531
12044	203
2226	488
5630	365
243	269
558	349
11244	152
2857	392
7582	502
4196	214
2898	161
13035	240
4925	188
8480	225
154	140
10736	349
8639	397
4769	188
10019	25
154	28
1919	188
4759	8
3097	280
13992	145
1216	335
5089	373
6978	201
8102	240
8088	375
2808	392
8506	421
14375	238
1039	543
2290	138
4639	192
10123	432
825	8
6810	205
14343	365
1456	23
1298	75
8634	132
2464	27
5819	274
1795	311
825	118
4076	69
8669	81
12747	81
5630	188
12825	397
2432	347
4925	143
11352	134
6111	590
6590	344
2698	200
12372	287
12825	445
8634	58
5594	264
10607	246
9178	225
13762	364
8480	321
6810	389
8771	363
8446	339
7575	393
4024	341
3922	136
4711	2
6093	393
5230	502
5558	54
9418	231
8232	335
12108	143
2706	488
13915	103
6211	140
2706	218
1564	365
6590	607
14514	325
1101	399
2363	488
4769	235
11199	136
4769	140
1810	94
15763	235
10368	2
2250	158
4759	397
10315	424
15686	258
7582	319
1706	285
2363	247
7582	231
4076	319
15775	460
3300	254
6121	413
9460	235
7834	274
7834	106
11352	308
9714	408
9650	607
6211	412
12082	227
7582	148
12046	606
7582	381
4789	27
2924	622
829	143
5571	96
563	325
9109	46
15843	319
4839	203
15725	200
12082	214
10315	367
8634	434
11665	200
5197	317
11234	397
8102	316
14854	148
4839	202
8634	490
6049	236
106	132
10898	153
6093	113
11265	143
8208	278
6211	23
15171	370
1039	203
14299	457
4653	368
9460	319
1335	411
12372	309
4304	247
12372	193
9714	254
12747	264
14307	308
154	339
8809	444
5320	616
12883	161
4024	10
15153	101
3521	445
9272	30
5181	150
14854	153
8639	23
9650	134
1027	27
5545	350
12883	363
14037	432
11723	110
12046	412
12214	330
10473	421
6516	69
15390	403
8634	368
3851	412
11999	490
2665	20
9319	500
9164	27
4639	389
6093	370
5230	319
5545	460
14052	532
2305	339
12298	13
9795	140
5089	99
6169	373
14375	403
11244	264
14343	491
14307	136
8634	91
11898	185
9650	200
12298	592
14307	411
13987	490
5057	272
2464	213
5120	273
7834	397
2363	531
11265	152
14375	607
8634	349
12811	489
13987	460
10368	4
15775	440
15156	96
10736	397
12372	106
7264	229
6379	616
15044	230
12825	188
8088	377
2984	269
7589	161
10427	6
5788	207
1273	148
9795	105
4476	126
9139	143
9714	27
8515	96
4299	500
11234	143
998	57
7834	436
10221	350
10473	327
1159	27
5630	93
10315	440
11352	188
10315	332
9172	238
5545	319
2038	27
5941	246
12315	253
6395	236
13987	272
5571	354
8781	205
11903	246
14180	218
6441	145
1121	311
12608	185
14734	377
12459	418
3097	152
8163	285
6211	445
12214	393
13762	4
5630	439
2363	489
11070	432
3604	309
14700	134
12538	356
10607	258
6450	169
6169	287
10015	173
6622	631
7051	247
10019	622
13762	488
9523	375
755	363
7200	15
7788	138
883	185
12302	374
9319	118
6679	95
2036	271
12082	123
4639	221
4941	445
6093	258
1036	103
9460	350
584	531
5630	349
1706	421
14343	213
6169	432
8515	88
8492	252
14353	107
6381	421
5057	490
14854	152
9678	262
14211	287
8634	622
15723	152
11265	196
10930	173
14343	490
5630	347
3452	187
1564	368
8634	271
14307	325
11244	285
11244	148
6366	143
8208	214
7582	531
14307	280
14566	185
8634	421
7900	246
10427	278
15874	434
9650	213
2323	325
13004	32
14307	264
6418	4
5120	213
12811	272
5089	148
3880	247
9650	214
2148	445
6441	27
10315	330
1854	6
5545	4
154	250
1481	163
9121	143
12538	168
4281	606
12618	161
15153	335
12883	138
13992	105
10368	317
3452	221
14388	208
3773	274
8500	253
3880	242
5230	341
9650	373
15536	23
3434	363
13987	421
9178	381
6179	216
1984	13
11996	310
14963	229
10315	381
7582	349
3604	606
12082	235
3771	57
13343	432
5630	377
11975	235
1027	145
8877	242
3851	319
11019	397
9580	413
5230	34
5804	133
9185	231
14992	269
9795	143
9546	208
10952	140
1039	193
10368	15
8972	367
9073	23
3028	306
5804	420
10315	138
8634	311
14992	489
4470	344
14422	486
13987	491
11975	233
9084	16
15092	368
2741	317
2038	486
11019	188
5545	113
2363	252
6441	280
12046	413
12808	155
15354	365
106	246
11657	390
11352	143
5630	486
12164	185
7834	25
9129	240
9319	285
8634	272
8441	193
1273	187
2323	375
15189	109
6921	123
558	266
5630	116
12372	109
9458	25
4639	133
8186	81
2464	486
15153	240
10656	250
7582	399
5545	169
15906	349
10607	257
4088	333
12926	20
11830	196
6836	214
4920	488
2464	175
10019	421
5733	490
1044	491
4759	13
2498	193
5545	344
8634	8
11437	317
1854	349
15153	138
2924	258
6395	150
5230	344
7589	54
10159	344
6645	140
11375	242
13249	27
7171	100
675	365
13887	173
13949	221
8284	163
8809	238
4088	109
5545	23
1706	287
7589	153
6395	374
